event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,is_rainfall_induced,Landslide_date,start_date_1d,start_date_3d,start_date_7d,recordid,fixed_accuracy
2010-09-29 00:00:00,5.0,mudslide,downpour,medium,Unknown,-84.4793,10.0757,1,2010-09-29,2010-09-28,2010-09-26,2010-09-22,4202,10
2008-08-10 00:00:00,50.0,landslide,continuous_rain,medium,Unknown,87.919,26.9122,1,2008-08-10,2008-08-09,2008-08-07,2008-08-03,4203,10
2014-02-15 15:36:00,5.0,landslide,Unknown,Unknown,above_road,-123.9539,44.4064,0,2014-02-15,2014-02-14,2014-02-12,2014-02-08,4204,10
2010-04-18 00:00:00,10.0,landslide,downpour,medium,Unknown,-76.6735,18.2106,1,2010-04-18,2010-04-17,2010-04-15,2010-04-11,4205,10
2009-11-12 00:00:00,5.0,mudslide,rain,small,Unknown,-118.1964,34.2236,1,2009-11-12,2009-11-11,2009-11-09,2009-11-05,4206,10
2010-08-19 15:40:00,1.0,mudslide,downpour,medium,Unknown,-107.2271,39.1994,1,2010-08-19,2010-08-18,2010-08-16,2010-08-12,4207,10
2013-08-04 00:00:00,5.0,landslide,monsoon,medium,Unknown,94.5497,26.1807,1,2013-08-04,2013-08-03,2013-08-01,2013-07-28,4208,10
2013-07-25 04:55:00,5.0,mudslide,rain,medium,Unknown,-80.7651,39.8033,1,2013-07-25,2013-07-24,2013-07-22,2013-07-18,4209,10
2010-10-06 00:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,-64.802,17.7718,1,2010-10-06,2010-10-05,2010-10-03,2010-09-29,4210,10
2011-05-16 09:50:00,25.0,landslide,downpour,medium,Unknown,-76.5908,3.4677,1,2011-05-16,2011-05-15,2011-05-13,2011-05-09,4211,10
2009-09-19 00:00:00,5.0,mudslide,downpour,medium,Unknown,101.1186,12.8414,1,2009-09-19,2009-09-18,2009-09-16,2009-09-12,4212,10
2016-05-06 17:00:00,1.0,mudslide,rain,small,above_road,-118.8813,34.8662,1,2016-05-06,2016-05-05,2016-05-03,2016-04-29,4213,10
2010-04-12 00:00:00,5.0,landslide,downpour,small,Unknown,-61.2642,15.2892,1,2010-04-12,2010-04-11,2010-04-09,2010-04-05,4214,10
2013-06-17 00:00:00,50.0,landslide,downpour,medium,Unknown,78.0193,31.6223,1,2013-06-17,2013-06-16,2013-06-14,2013-06-10,4215,10
2009-08-20 00:00:00,10.0,landslide,rain,medium,Unknown,86.9985,27.6072,1,2009-08-20,2009-08-19,2009-08-17,2009-08-13,4216,10
2008-11-23 00:00:00,50.0,landslide,downpour,medium,Unknown,121.7536,16.0769,1,2008-11-23,2008-11-22,2008-11-20,2008-11-16,4217,10
2011-12-30 04:04:00,5.0,landslide,Unknown,Unknown,above_road,-123.83,44.027,0,2011-12-30,2011-12-29,2011-12-27,2011-12-23,4218,10
2016-03-12 15:19:00,5.0,landslide,Unknown,Unknown,above_road,-122.2499,44.7236,0,2016-03-12,2016-03-11,2016-03-09,2016-03-05,4219,10
2009-08-26 00:00:00,25.0,landslide,rain,medium,Unknown,88.7648,27.3746,1,2009-08-26,2009-08-25,2009-08-23,2009-08-19,4220,10
2010-03-30 00:00:00,1.0,landslide,downpour,small,Unknown,-69.625,44.5407,1,2010-03-30,2010-03-29,2010-03-27,2010-03-23,4221,10
2008-01-06 00:00:00,5.0,landslide,rain,small,Unknown,-123.8405,44.0302,1,2008-01-06,2008-01-05,2008-01-03,2007-12-30,4222,10
2011-04-23 08:00:00,10.0,mudslide,downpour,medium,Unknown,-50.7578,-29.5706,1,2011-04-23,2011-04-22,2011-04-20,2011-04-16,4223,10
2009-09-09 00:00:00,5.0,landslide,downpour,medium,Unknown,121.1481,14.194,1,2009-09-09,2009-09-08,2009-09-06,2009-09-02,4224,10
2011-05-04 09:00:00,5.0,mudslide,downpour,medium,Unknown,125.4383,6.887,1,2011-05-04,2011-05-03,2011-05-01,2011-04-27,4225,10
2013-07-13 10:05:00,10.0,mudslide,rain,small,Unknown,109.4875,36.5851,1,2013-07-13,2013-07-12,2013-07-10,2013-07-06,4226,10
2014-08-20 23:00:00,5.0,landslide,Unknown,medium,above_road,78.1346,31.5216,0,2014-08-20,2014-08-19,2014-08-17,2014-08-13,4227,10
2014-08-10 18:44:00,1.0,mudslide,downpour,small,Unknown,-105.9679,38.5095,1,2014-08-10,2014-08-09,2014-08-07,2014-08-03,4228,10
2007-07-20 00:00:00,10.0,landslide,downpour,medium,Unknown,75.361,11.855,1,2007-07-20,2007-07-19,2007-07-17,2007-07-13,4229,10
2010-12-09 06:30:00,5.0,mudslide,downpour,small,above_road,-122.3534,47.8287,1,2010-12-09,2010-12-08,2010-12-06,2010-12-02,4230,10
2015-08-09 15:00:00,50.0,debris_flow,downpour,medium,natural_slope,-111.886,36.7014,1,2015-08-09,2015-08-08,2015-08-06,2015-08-02,4231,10
2014-10-17 19:39:00,25.0,landslide,downpour,small,urban,101.9421,2.7229,1,2014-10-17,2014-10-16,2014-10-14,2014-10-10,4232,10
2012-12-11 00:00:00,25.0,mudslide,rain,medium,Unknown,75.1533,32.9522,1,2012-12-11,2012-12-10,2012-12-08,2012-12-04,4233,10
2008-08-15 00:00:00,50.0,landslide,downpour,medium,Unknown,102.516,18.09,1,2008-08-15,2008-08-14,2008-08-12,2008-08-08,4234,10
2011-02-07 00:00:00,5.0,landslide,downpour,medium,Unknown,116.6037,5.9657,1,2011-02-07,2011-02-06,2011-02-04,2011-01-31,4235,10
2016-07-14 00:00:00,5.0,landslide,monsoon,small,Unknown,91.8074,26.1963,1,2016-07-14,2016-07-13,2016-07-11,2016-07-07,4236,10
2014-03-20 00:00:00,5.0,landslide,construction,medium,below_road,-3.3428,50.6226,0,2014-03-20,2014-03-19,2014-03-17,2014-03-13,4237,10
2011-03-29 09:00:00,5.0,mudslide,dam_embankment_collapse,large,Unknown,98.9153,8.2922,0,2011-03-29,2011-03-28,2011-03-26,2011-03-22,4238,10
2009-08-19 00:00:00,1.0,landslide,Unknown,small,Unknown,-87.6597,36.89,0,2009-08-19,2009-08-18,2009-08-16,2009-08-12,4239,10
2011-02-21 04:40:00,5.0,landslide,rain,medium,Unknown,-123.7083,44.3543,1,2011-02-21,2011-02-20,2011-02-18,2011-02-14,4240,10
2015-03-05 00:00:00,25.0,landslide,continuous_rain,medium,above_road,74.321,34.2092,1,2015-03-05,2015-03-04,2015-03-02,2015-02-26,4241,10
2011-01-21 17:49:00,5.0,landslide,Unknown,Unknown,above_road,-123.9343,45.5616,0,2011-01-21,2011-01-20,2011-01-18,2011-01-14,4242,10
2012-01-19 15:00:00,5.0,mudslide,downpour,small,Unknown,-122.5715,45.3828,1,2012-01-19,2012-01-18,2012-01-16,2012-01-12,4243,10
2010-07-21 08:00:00,5.0,landslide,downpour,medium,Unknown,88.6475,27.5509,1,2010-07-21,2010-07-20,2010-07-18,2010-07-14,4244,10
2010-05-26 00:00:00,5.0,mudslide,tropical_cyclone,medium,Unknown,-91.4944,14.8123,1,2010-05-26,2010-05-25,2010-05-23,2010-05-19,4245,10
2014-03-29 23:00:00,5.0,mudslide,rain,small,Unknown,-76.0673,42.9429,1,2014-03-29,2014-03-28,2014-03-26,2014-03-22,4246,10
2010-09-19 00:00:00,10.0,landslide,downpour,medium,Unknown,78.4265,30.1035,1,2010-09-19,2010-09-18,2010-09-16,2010-09-12,4247,10
2011-07-28 10:30:00,5.0,mudslide,tropical_cyclone,medium,Unknown,120.6601881,16.32713063,1,2011-07-28,2011-07-27,2011-07-25,2011-07-21,4248,10
2010-12-13 09:00:00,5.0,landslide,downpour,medium,Unknown,-122.2818,47.7278,1,2010-12-13,2010-12-12,2010-12-10,2010-12-06,4249,10
2010-01-19 07:30:00,5.0,mudslide,downpour,medium,Unknown,-122.321,47.7632,1,2010-01-19,2010-01-18,2010-01-16,2010-01-12,4250,10
2016-08-06 00:00:00,5.0,mudslide,tropical_cyclone,large,urban,-98.0492,20.17,1,2016-08-06,2016-08-05,2016-08-03,2016-07-30,4251,10
2015-06-01 14:00:00,25.0,landslide,mining,medium,natural_slope,91.9538,22.0104,0,2015-06-01,2015-05-31,2015-05-29,2015-05-25,4252,10
2008-08-22 00:00:00,25.0,mudslide,rain,medium,Unknown,102.4839,35.1649,1,2008-08-22,2008-08-21,2008-08-19,2008-08-15,4253,10
2011-06-18 10:00:00,5.0,landslide,downpour,large,Unknown,99.0,21.0,1,2011-06-18,2011-06-17,2011-06-15,2011-06-11,4254,10
2007-11-20 00:00:00,10.0,landslide,downpour,medium,above_road,123.6862992,7.922409713,1,2007-11-20,2007-11-19,2007-11-17,2007-11-13,4255,10
2010-11-26 04:00:00,1.0,mudslide,downpour,medium,Unknown,-66.906,10.4913,1,2010-11-26,2010-11-25,2010-11-23,2010-11-19,4256,10
2009-08-10 00:00:00,25.0,mudslide,tropical_cyclone,large,Unknown,120.5742,23.4575,1,2009-08-10,2009-08-09,2009-08-07,2009-08-03,4257,10
2015-03-07 23:00:00,5.0,landslide,downpour,medium,urban,-46.923,-23.4499,1,2015-03-07,2015-03-06,2015-03-04,2015-02-28,4258,10
2007-07-01 00:00:00,5.0,landslide,rain,medium,Unknown,-97.2688,32.7995,1,2007-07-01,2007-06-30,2007-06-28,2007-06-24,4259,10
2012-03-20 09:00:00,5.0,landslide,rain,medium,Unknown,-123.7984,40.1129,1,2012-03-20,2012-03-19,2012-03-17,2012-03-13,4260,10
2010-11-27 00:00:00,5.0,landslide,downpour,medium,Unknown,-61.5731,10.6895,1,2010-11-27,2010-11-26,2010-11-24,2010-11-20,4261,10
2008-09-28 00:00:00,50.0,landslide,tropical_cyclone,medium,Unknown,121.67,24.8,1,2008-09-28,2008-09-27,2008-09-25,2008-09-21,4262,10
2014-01-26 12:00:00,5.0,landslide,downpour,Unknown,Unknown,110.4456,-7.5411,1,2014-01-26,2014-01-25,2014-01-23,2014-01-19,4263,10
2013-08-18 15:00:00,1.0,debris_flow,downpour,medium,Unknown,-115.6442,36.2566,1,2013-08-18,2013-08-17,2013-08-15,2013-08-11,4264,10
2013-05-09 00:00:00,5.0,landslide,rain,medium,Unknown,101.6593,3.142,1,2013-05-09,2013-05-08,2013-05-06,2013-05-02,4265,10
2016-05-11 18:00:00,5.0,mudslide,downpour,medium,above_road,-80.7009,40.1031,1,2016-05-11,2016-05-10,2016-05-08,2016-05-04,4266,10
2015-02-10 05:30:00,10.0,translational_slide,Unknown,small,above_road,-114.4064,46.7802,0,2015-02-10,2015-02-09,2015-02-07,2015-02-03,4267,10
2013-07-20 13:30:00,1.0,mudslide,rain,small,Unknown,-117.6656,33.6859,1,2013-07-20,2013-07-19,2013-07-17,2013-07-13,4268,10
2009-09-03 00:00:00,10.0,landslide,rain,medium,Unknown,77.2234,32.351,1,2009-09-03,2009-09-02,2009-08-31,2009-08-27,4269,10
2010-10-31 08:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,-60.5417,11.3143,1,2010-10-31,2010-10-30,2010-10-28,2010-10-24,4270,10
2008-07-14 00:00:00,5.0,mudslide,downpour,medium,Unknown,8.98,45.97,1,2008-07-14,2008-07-13,2008-07-11,2008-07-07,4271,10
2014-06-05 00:00:00,10.0,mudslide,downpour,small,above_road,-84.3896,34.224,1,2014-06-05,2014-06-04,2014-06-02,2014-05-29,4272,10
2010-04-12 00:00:00,5.0,landslide,downpour,small,Unknown,-61.2697,15.2556,1,2010-04-12,2010-04-11,2010-04-09,2010-04-05,4273,10
2015-03-17 00:00:00,1.0,Unknown,Unknown,medium,above_road,-82.5158,37.478,0,2015-03-17,2015-03-16,2015-03-14,2015-03-10,4274,10
2007-11-20 00:00:00,25.0,landslide,downpour,medium,Unknown,124.3458148,8.385243799,1,2007-11-20,2007-11-19,2007-11-17,2007-11-13,4275,10
2014-01-13 09:00:00,5.0,landslide,tropical_cyclone,large,Unknown,125.6036,10.0692,1,2014-01-13,2014-01-12,2014-01-10,2014-01-06,4276,10
2014-12-11 00:00:00,5.0,mudslide,downpour,medium,burned_area,-118.993,34.1716,1,2014-12-11,2014-12-10,2014-12-08,2014-12-04,4277,10
2013-09-30 11:00:00,1.0,landslide,Unknown,medium,Unknown,-106.2342,38.7205,0,2013-09-30,2013-09-29,2013-09-27,2013-09-23,4278,10
2008-05-06 00:00:00,50.0,complex,rain,medium,Unknown,69.7078,37.2199,1,2008-05-06,2008-05-05,2008-05-03,2008-04-29,4279,10
2012-10-04 21:09:00,5.0,landslide,Unknown,Unknown,above_road,-118.9001,45.8515,0,2012-10-04,2012-10-03,2012-10-01,2012-09-27,4280,10
2015-08-01 06:30:00,25.0,landslide,continuous_rain,large,deforested_slope,94.0396,24.1077,1,2015-08-01,2015-07-31,2015-07-29,2015-07-25,4281,10
2010-10-08 00:00:00,5.0,complex,downpour,medium,Unknown,94.4703,25.6633,1,2010-10-08,2010-10-07,2010-10-05,2010-10-01,4282,10
2014-04-30 04:30:00,5.0,landslide,downpour,small,urban,-78.9638,-4.0602,1,2014-04-30,2014-04-29,2014-04-27,2014-04-23,4283,10
2011-03-16 19:00:00,1.0,mudslide,downpour,medium,Unknown,-80.672,40.5812,1,2011-03-16,2011-03-15,2011-03-13,2011-03-09,4284,10
2015-08-15 00:00:00,5.0,riverbank_collapse,downpour,medium,above_river,105.7586,21.0324,1,2015-08-15,2015-08-14,2015-08-12,2015-08-08,4285,10
2006-01-10 09:00:00,5.0,mudslide,Unknown,small,other,-122.2992,47.6656,0,2006-01-10,2006-01-09,2006-01-07,2006-01-03,4286,10
2015-11-06 23:00:00,5.0,landslide,mining,medium,mine,101.1839,38.5952,0,2015-11-06,2015-11-05,2015-11-03,2015-10-30,4287,10
2009-11-24 00:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,124.7556,8.6542,1,2009-11-24,2009-11-23,2009-11-21,2009-11-17,4288,10
2014-10-12 18:00:00,50.0,debris_flow,tropical_cyclone,medium,Unknown,82.9565,18.3297,1,2014-10-12,2014-10-11,2014-10-09,2014-10-05,4289,10
2014-10-14 00:00:00,25.0,landslide,rain,medium,Unknown,13.8002,45.6621,1,2014-10-14,2014-10-13,2014-10-11,2014-10-07,4290,10
2007-11-18 00:00:00,10.0,landslide,rain,medium,Unknown,21.65,37.4833,1,2007-11-18,2007-11-17,2007-11-15,2007-11-11,4291,10
2007-09-07 00:00:00,25.0,landslide,rain,large,Unknown,88.4883,27.201,1,2007-09-07,2007-09-06,2007-09-04,2007-08-31,4292,10
2013-01-26 04:45:00,50.0,landslide,rain,medium,Unknown,102.4382,-1.4771,1,2013-01-26,2013-01-25,2013-01-23,2013-01-19,4293,10
2016-07-23 06:10:00,25.0,landslide,Unknown,medium,above_road,84.5512,27.8324,0,2016-07-23,2016-07-22,2016-07-20,2016-07-16,4294,10
2013-03-26 21:15:00,5.0,landslide,rain,medium,Unknown,111.9933,27.6969,1,2013-03-26,2013-03-25,2013-03-23,2013-03-19,4295,10
2013-12-24 21:00:00,25.0,landslide,downpour,medium,Unknown,125.5672,10.0747,1,2013-12-24,2013-12-23,2013-12-21,2013-12-17,4296,10
2011-11-29 00:00:00,5.0,landslide,downpour,medium,Unknown,-74.138,4.678,1,2011-11-29,2011-11-28,2011-11-26,2011-11-22,4297,10
2016-05-23 01:00:00,1.0,rock_fall,rain,small,Unknown,77.8644,30.7007,1,2016-05-23,2016-05-22,2016-05-20,2016-05-16,4298,10
2008-10-27 00:00:00,50.0,mudslide,downpour,medium,Unknown,-1.6613,53.3799,1,2008-10-27,2008-10-26,2008-10-24,2008-10-20,4299,10
2014-03-19 00:00:00,1.0,mudslide,Unknown,medium,above_road,73.4359,34.3427,0,2014-03-19,2014-03-18,2014-03-16,2014-03-12,4300,10
2014-02-16 00:00:00,5.0,landslide,Unknown,large,above_road,-9.678,52.5108,0,2014-02-16,2014-02-15,2014-02-13,2014-02-09,4301,10
2015-01-06 09:00:00,10.0,mudslide,downpour,medium,natural_slope,-123.8439,46.9795,1,2015-01-06,2015-01-05,2015-01-03,2014-12-30,4302,10
2017-05-12 13:28:00,1.0,mudslide,construction,small,engineered_slope,77.79584597,10.92631521,0,2017-05-12,2017-05-11,2017-05-09,2017-05-05,4303,10
2014-06-10 16:30:00,1.0,landslide,downpour,small,retaining_wall,98.4129,7.8822,1,2014-06-10,2014-06-09,2014-06-07,2014-06-03,4304,10
2015-08-28 02:00:00,10.0,landslide,downpour,medium,above_road,85.3418,27.8426,1,2015-08-28,2015-08-27,2015-08-25,2015-08-21,4305,10
2014-12-11 09:00:00,1.0,mudslide,downpour,small,above_road,-122.5716,39.0182,1,2014-12-11,2014-12-10,2014-12-08,2014-12-04,4306,10
2014-11-24 18:30:00,1.0,landslide,downpour,small,above_road,101.6641,3.1073,1,2014-11-24,2014-11-23,2014-11-21,2014-11-17,4307,10
2012-11-26 00:00:00,10.0,landslide,rain,medium,below_road,-123.7131,46.8856,1,2012-11-26,2012-11-25,2012-11-23,2012-11-19,4308,10
2013-07-29 00:00:00,25.0,landslide,monsoon,medium,Unknown,105.2198,-4.5419,1,2013-07-29,2013-07-28,2013-07-26,2013-07-22,4309,10
2013-12-01 23:00:00,5.0,landslide,Unknown,medium,Unknown,-5.96,54.9809,0,2013-12-01,2013-11-30,2013-11-28,2013-11-24,4310,10
2012-11-29 00:00:00,5.0,landslide,rain,medium,Unknown,-4.2136,51.1184,1,2012-11-29,2012-11-28,2012-11-26,2012-11-22,4311,10
2011-07-03 00:00:00,25.0,landslide,downpour,large,Unknown,-84.7316,38.9941,1,2011-07-03,2011-07-02,2011-06-30,2011-06-26,4312,10
2012-08-27 21:00:00,1.0,landslide,downpour,medium,Unknown,-76.2914,18.0761,1,2012-08-27,2012-08-26,2012-08-24,2012-08-20,4313,10
2011-01-09 00:00:00,5.0,landslide,monsoon,medium,Unknown,80.6121,7.4695,1,2011-01-09,2011-01-08,2011-01-06,2011-01-02,4314,10
2006-12-26 23:00:00,1.0,mudslide,downpour,small,above_road,-122.3793,47.7125,1,2006-12-26,2006-12-25,2006-12-23,2006-12-19,4315,10
2015-08-26 15:00:00,1.0,rock_fall,Unknown,small,above_road,-82.3048,36.9061,0,2015-08-26,2015-08-25,2015-08-23,2015-08-19,4316,10
2013-09-24 00:00:00,10.0,mudslide,downpour,medium,Unknown,40.0443,43.618,1,2013-09-24,2013-09-23,2013-09-21,2013-09-17,4317,10
2013-05-06 02:00:00,5.0,mudslide,rain,medium,Unknown,-82.3219,35.6194,1,2013-05-06,2013-05-05,2013-05-03,2013-04-29,4318,10
2008-06-30 00:00:00,25.0,landslide,Unknown,medium,Unknown,110.15,22.63,0,2008-06-30,2008-06-29,2008-06-27,2008-06-23,4319,10
2010-12-04 00:00:00,5.0,landslide,downpour,medium,Unknown,19.6946,42.1474,1,2010-12-04,2010-12-03,2010-12-01,2010-11-27,4320,10
2012-03-26 23:30:00,5.0,landslide,Unknown,Unknown,above_road,-123.6395,44.2997,0,2012-03-26,2012-03-25,2012-03-23,2012-03-19,4321,10
2015-11-17 00:00:00,5.0,landslide,Unknown,medium,natural_slope,-89.3347,31.3527,0,2015-11-17,2015-11-16,2015-11-14,2015-11-10,4322,10
2016-10-14 00:00:00,5.0,landslide,Unknown,small,above_road,-124.1129,44.288,0,2016-10-14,2016-10-13,2016-10-11,2016-10-07,4323,10
2010-03-15 02:00:00,1.0,mudslide,rain,small,Unknown,-71.6974,42.4135,1,2010-03-15,2010-03-14,2010-03-12,2010-03-08,4324,10
2010-01-20 00:00:00,25.0,landslide,downpour,medium,Unknown,-74.2155,-13.1409,1,2010-01-20,2010-01-19,2010-01-17,2010-01-13,4325,10
2012-04-08 21:00:00,1.0,landslide,downpour,medium,Unknown,109.3203,-7.2732,1,2012-04-08,2012-04-07,2012-04-05,2012-04-01,4326,10
2009-04-06 00:00:00,5.0,mudslide,downpour,medium,Unknown,47.3167,-18.5333,1,2009-04-06,2009-04-05,2009-04-03,2009-03-30,4327,10
2015-12-08 18:29:00,5.0,landslide,Unknown,Unknown,above_road,-123.8924,45.5598,0,2015-12-08,2015-12-07,2015-12-05,2015-12-01,4328,10
2015-02-06 08:14:00,5.0,landslide,Unknown,Unknown,above_road,-122.5376,42.1288,0,2015-02-06,2015-02-05,2015-02-03,2015-01-30,4329,10
2015-02-06 09:02:00,5.0,landslide,Unknown,Unknown,above_road,-123.9269,45.6655,0,2015-02-06,2015-02-05,2015-02-03,2015-01-30,4330,10
2016-07-20 14:30:00,5.0,mudslide,downpour,medium,above_road,-108.0364,38.0008,1,2016-07-20,2016-07-19,2016-07-17,2016-07-13,4331,10
2015-12-08 15:00:00,1.0,mudslide,downpour,medium,above_road,-121.0968,47.7471,1,2015-12-08,2015-12-07,2015-12-05,2015-12-01,4332,10
2014-01-27 00:00:00,25.0,landslide,downpour,large,Unknown,112.2273,-7.5458,1,2014-01-27,2014-01-26,2014-01-24,2014-01-20,4333,10
2015-05-22 06:10:00,10.0,landslide,Unknown,small,above_road,-124.5245511,48.34812216,0,2015-05-22,2015-05-21,2015-05-19,2015-05-15,4334,10
2015-01-05 09:00:00,1.0,other,Unknown,small,below_road,77.3957,28.6363,0,2015-01-05,2015-01-04,2015-01-02,2014-12-29,4335,10
2010-09-15 00:00:00,50.0,landslide,downpour,medium,Unknown,77.895,31.4135,1,2010-09-15,2010-09-14,2010-09-12,2010-09-08,4336,10
2015-08-03 00:00:00,10.0,debris_flow,rain,medium,urban,20.9482,42.0124,1,2015-08-03,2015-08-02,2015-07-31,2015-07-27,4337,10
2011-02-16 18:00:00,5.0,landslide,downpour,medium,Unknown,75.1774,33.3308,1,2011-02-16,2011-02-15,2011-02-13,2011-02-09,4338,10
2007-08-21 00:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,-90.0853,15.6046,1,2007-08-21,2007-08-20,2007-08-18,2007-08-14,4339,10
2013-12-11 21:00:00,50.0,landslide,downpour,medium,Unknown,121.9912,16.0309,1,2013-12-11,2013-12-10,2013-12-08,2013-12-04,4340,10
2014-03-28 00:00:00,10.0,landslide,Unknown,small,Unknown,-123.4802,44.4722,0,2014-03-28,2014-03-27,2014-03-25,2014-03-21,4341,10
2015-02-04 08:42:00,5.0,landslide,Unknown,Unknown,above_road,-123.6423,42.2322,0,2015-02-04,2015-02-03,2015-02-01,2015-01-28,4342,10
2011-06-18 09:00:00,5.0,landslide,downpour,medium,Unknown,177.0457,-37.9673,1,2011-06-18,2011-06-17,2011-06-15,2011-06-11,4343,10
2008-06-16 00:00:00,5.0,landslide,downpour,medium,Unknown,114.3093,30.5475,1,2008-06-16,2008-06-15,2008-06-13,2008-06-09,4344,10
2016-04-03 00:00:00,50.0,landslide,continuous_rain,large,Unknown,73.8056,35.5063,1,2016-04-03,2016-04-02,2016-03-31,2016-03-27,4345,10
2016-04-12 00:00:00,10.0,rock_fall,Unknown,small,above_road,-105.4095,39.7419,0,2016-04-12,2016-04-11,2016-04-09,2016-04-05,4346,10
2015-12-24 15:00:00,5.0,landslide,rain,medium,above_road,-123.8241,42.9646,1,2015-12-24,2015-12-23,2015-12-21,2015-12-17,4347,10
2012-11-30 00:00:00,10.0,landslide,rain,medium,Unknown,73.9339,33.908,1,2012-11-30,2012-11-29,2012-11-27,2012-11-23,4348,10
2009-05-22 18:00:00,5.0,mudslide,downpour,medium,Unknown,71.0,38.0,1,2009-05-22,2009-05-21,2009-05-19,2009-05-15,4349,10
2012-08-17 00:00:00,5.0,landslide,downpour,medium,Unknown,76.8081,9.7268,1,2012-08-17,2012-08-16,2012-08-14,2012-08-10,4350,10
2010-10-30 00:00:00,25.0,landslide,tropical_cyclone,medium,Unknown,-61.1805,13.2548,1,2010-10-30,2010-10-29,2010-10-27,2010-10-23,4351,10
2010-05-29 23:00:00,5.0,mudslide,tropical_cyclone,medium,natural_slope,-91.2697,14.6685,1,2010-05-29,2010-05-28,2010-05-26,2010-05-22,4352,10
2016-08-06 05:00:00,5.0,landslide,mining,medium,mine,118.0646,39.7814,0,2016-08-06,2016-08-05,2016-08-03,2016-07-30,4353,10
2011-04-26 09:00:00,1.0,landslide,downpour,medium,Unknown,176.9248,-39.9455,1,2011-04-26,2011-04-25,2011-04-23,2011-04-19,4354,10
2010-09-07 00:00:00,5.0,landslide,rain,medium,Unknown,74.3001,36.1736,1,2010-09-07,2010-09-06,2010-09-04,2010-08-31,4355,10
2014-02-28 18:00:00,5.0,mudslide,continuous_rain,medium,above_road,-118.2235,34.1559,1,2014-02-28,2014-02-27,2014-02-25,2014-02-21,4356,10
2015-08-09 14:21:00,5.0,landslide,Unknown,Unknown,above_road,-116.9055,44.9331,0,2015-08-09,2015-08-08,2015-08-06,2015-08-02,4357,10
2009-11-08 00:00:00,10.0,mudslide,tropical_cyclone,medium,Unknown,-89.2521,13.7156,1,2009-11-08,2009-11-07,2009-11-05,2009-11-01,4358,10
2015-08-10 23:00:00,5.0,landslide,continuous_rain,medium,Unknown,81.0083,29.346,1,2015-08-10,2015-08-09,2015-08-07,2015-08-03,4359,10
2011-09-26 00:00:00,5.0,landslide,downpour,medium,Unknown,-87.2172,14.0865,1,2011-09-26,2011-09-25,2011-09-23,2011-09-19,4360,10
2016-10-02 08:00:00,10.0,landslide,rain,medium,above_road,85.1717,27.5778,1,2016-10-02,2016-10-01,2016-09-29,2016-09-25,4361,10
2015-09-05 15:00:00,1.0,landslide,Unknown,medium,Unknown,87.8982,26.9865,0,2015-09-05,2015-09-04,2015-09-02,2015-08-29,4362,10
2015-02-06 10:10:00,5.0,landslide,Unknown,Unknown,above_road,-123.709,45.0676,0,2015-02-06,2015-02-05,2015-02-03,2015-01-30,4363,10
2008-06-20 00:00:00,5.0,mudslide,rain,medium,Unknown,30.6551,-30.4489,1,2008-06-20,2008-06-19,2008-06-17,2008-06-13,4364,10
2010-02-09 00:00:00,25.0,landslide,continuous_rain,medium,Unknown,73.4942,34.0952,1,2010-02-09,2010-02-08,2010-02-06,2010-02-02,4365,10
2011-03-12 00:00:00,1.0,landslide,downpour,small,Unknown,-122.499,48.095,1,2011-03-12,2011-03-11,2011-03-09,2011-03-05,4366,10
2013-12-20 05:00:00,10.0,landslide,continuous_rain,medium,Unknown,109.6747,-7.5856,1,2013-12-20,2013-12-19,2013-12-17,2013-12-13,4367,10
2016-10-15 18:08:00,1.0,mudslide,rain,small,below_road,-122.6587,45.4701,1,2016-10-15,2016-10-14,2016-10-12,2016-10-08,4368,10
2008-01-06 00:00:00,1.0,landslide,rain,small,Unknown,-117.207,32.8008,1,2008-01-06,2008-01-05,2008-01-03,2007-12-30,4369,10
2012-06-06 00:00:00,10.0,landslide,downpour,medium,Unknown,95.9761,29.2409,1,2012-06-06,2012-06-05,2012-06-03,2012-05-30,4370,10
2014-08-17 18:00:00,50.0,landslide,downpour,medium,Unknown,74.2493,34.5382,1,2014-08-17,2014-08-16,2014-08-14,2014-08-10,4371,10
2015-08-06 16:00:00,50.0,landslide,Unknown,medium,mine,120.6763,16.3533,0,2015-08-06,2015-08-05,2015-08-03,2015-07-30,4372,10
2016-02-18 00:00:00,10.0,rock_fall,Unknown,small,above_road,-115.4587,45.9066,0,2016-02-18,2016-02-17,2016-02-15,2016-02-11,4373,10
2007-03-24 03:30:00,1.0,landslide,rain,large,above_river,-122.3236,49.1461,1,2007-03-24,2007-03-23,2007-03-21,2007-03-17,4374,10
2013-06-18 09:00:00,5.0,landslide,rain,large,Unknown,82.2801,28.4513,1,2013-06-18,2013-06-17,2013-06-15,2013-06-11,4375,10
2010-10-31 00:00:00,25.0,landslide,tropical_cyclone,medium,Unknown,-60.9402,13.921,1,2010-10-31,2010-10-30,2010-10-28,2010-10-24,4376,10
2010-05-27 00:00:00,1.0,landslide,downpour,medium,Unknown,-74.1359,4.5326,1,2010-05-27,2010-05-26,2010-05-24,2010-05-20,4377,10
